hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01143,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.0491225362107691,551,0,mixed,next_quarter,realized_plus_planned
hex_01144,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568591,0.028131369975581907,882,0,natural,next_quarter,realized_plus_planned
hex_01145,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.23906214761137168,0.03865476277247862,698,0,natural,next_quarter,realized_plus_planned
hex_01146,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.30807344524960906,0.048361303410701696,559,0,mixed,next_quarter,realized_plus_planned
hex_01147,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.4781242952227428,0.07747933899516962,213,0,urban,next_quarter,realized_plus_planned
hex_01148,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.23906214761137112,0.054907231136279294,480,0,urban,next_quarter,realized_plus_planned
hex_01149,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.055150568423594025,477,0,urban,next_quarter,realized_plus_planned
hex_01150,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568559,0.07774587062787751,211,0,urban,next_quarter,realized_plus_planned
hex_01151,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.11953107380568541,0.019748103910067292,1050,0,urban,next_quarter,realized_plus_planned
hex_01152,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0437611373027318,624,0,urban,next_quarter,realized_plus_planned
hex_01153,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.024262779349796423,952,0,mixed,next_quarter,realized_plus_planned
hex_01154,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.06425295582316368,359,0,urban,next_quarter,realized_plus_planned
hex_01155,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.0,0.10237191955457015,74,1,urban,next_quarter,realized_plus_planned
hex_01156,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056862,0.09516138084891143,103,1,urban,next_quarter,realized_plus_planned
hex_01157,2026-01-01,2026-03-01,0,0.0,0.0,0.0,1.0,0.35859322141705813,0.128815340244514,28,1,urban,next_quarter,realized_plus_planned
hex_01158,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2390621476113722,0.07816456162491428,202,0,urban,next_quarter,realized_plus_planned
hex_01159,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.058545807970045535,431,0,mixed,next_quarter,realized_plus_planned
hex_01160,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.04075862459168066,663,0,mixed,next_quarter,realized_plus_planned
hex_01161,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0942711857219619,0.04181097066673491,650,0,mixed,next_quarter,realized_plus_planned
hex_01162,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.23906214761137118,0.05920046730190231,416,0,mixed,next_quarter,realized_plus_planned
hex_01163,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.42760451905529473,0.08151461544072154,184,0,urban,next_quarter,realized_plus_planned
