hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00420,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,1.3800531746031752,10,1,urban,next_year,realized
hex_00421,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.4,0.23906214761137168,0.11252222222222223,838,0,urban,next_year,realized
hex_00422,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.39591676422803684,0.4679024227234753,379,0,urban,next_year,realized
hex_00423,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.3959167642280371,0.16548253968253962,749,0,urban,next_year,realized
hex_00424,2026-01-01,2026-03-01,0,1.0,1.0,2.0,0.0,0.47211098102928434,0.41582222222222226,439,0,mixed,next_year,realized
hex_00425,2026-01-01,2026-03-01,1,0.0,1.0,1.0,0.0,0.34013872628660535,0.3834476190476191,487,0,urban,next_year,realized
hex_00426,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.131972254742679,0.5956590481414014,226,0,urban,next_year,realized
hex_00427,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.5,0.13197225474267876,0.8957652014652016,69,1,urban,next_year,realized
hex_00428,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.13197225474267898,0.5480178856231488,278,0,urban,next_year,realized
hex_00429,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,1.3436925097890613,12,1,urban,next_year,realized
hex_00430,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.6435825396825398,185,0,urban,next_year,realized
hex_00431,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267893,0.04703809523809523,1024,0,urban,next_year,realized
hex_00432,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.13197225474267915,0.48041846282372597,362,0,urban,next_year,realized
hex_00433,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.030714285714285715,1096,0,urban,next_year,realized
hex_00434,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009666666666666665,1273,0,mixed,next_year,realized
hex_00435,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0472,1023,0,urban,next_year,realized
hex_00436,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.032074074074074074,1087,0,urban,next_year,realized
hex_00437,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015444444444444445,1201,0,urban,next_year,realized
hex_00438,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012933333333333333,1221,0,mixed,next_year,realized
hex_00439,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004666666666666666,1325,0,urban,next_year,realized
hex_00440,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007933333333333334,1297,0,mixed,next_year,realized
hex_00441,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1453,0,mixed,next_year,realized
hex_00442,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010714035087719296,1256,0,mixed,next_year,realized
hex_00443,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.021147619047619047,1154,0,mixed,next_year,realized
hex_00444,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008333333333333331,1291,0,urban,next_year,realized
hex_00445,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015587878787878788,1199,0,urban,next_year,realized
hex_00446,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0098,1271,0,urban,next_year,realized
hex_00447,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.2662299945265464,637,0,urban,next_year,realized
hex_00448,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.2,0.1319722547426787,0.1024,864,0,urban,next_year,realized
hex_00449,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.5218757047772572,0.583590476190476,237,0,urban,next_year,realized
hex_00450,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.5,0.5471355928609807,0.36402063492063497,516,0,urban,next_year,realized
hex_00451,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.5,0.45286440713901926,0.5555106227106225,265,0,urban,next_year,realized
hex_00452,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.3585932214170573,0.3988206349206348,470,0,urban,next_year,realized
hex_00453,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.23906214761137123,0.1883904761904762,721,0,urban,next_year,realized
hex_00454,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568594,0.15700000000000003,766,0,urban,next_year,realized
hex_00455,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.18854237144392344,0.6140793650793653,209,0,urban,next_year,realized
hex_00456,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568594,0.13049523809523808,804,0,urban,next_year,realized
hex_00457,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.13902857142857147,787,0,urban,next_year,realized
hex_00458,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.21442567693744163,685,0,urban,next_year,realized
hex_00459,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196184,0.784763492063492,109,1,urban,next_year,realized
hex_00460,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0582,976,0,urban,next_year,realized
hex_00461,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.027241025641025637,1110,0,urban,next_year,realized
hex_00462,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568571,0.28272957393483716,617,0,urban,next_year,realized
