hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00014,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02053172613588083,1363,0,urban,next_quarter,realized
hex_00015,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196179,0.036938790659628684,1184,0,urban,next_quarter,realized
hex_00016,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.024431563978785712,1325,0,urban,next_quarter,realized
hex_00017,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568558,0.03381595808601659,1214,0,urban,next_quarter,realized
hex_00018,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267904,0.03606803919851057,1191,0,urban,next_quarter,realized
hex_00019,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.11953107380568558,0.057613579607652614,966,0,urban,next_quarter,realized
hex_00020,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.2081664715439265,0.0706424743701004,830,0,urban,next_quarter,realized
hex_00021,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1520369083404778,0.06323112263727189,909,0,urban,next_quarter,realized
hex_00022,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.17929661070852923,0.0341363194271668,1212,0,mixed,next_quarter,realized
hex_00023,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.2828135571658851,0.0530593553984927,1023,0,urban,next_quarter,realized
hex_00024,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.218467004094279,0.033311461734475536,1220,0,urban,next_quarter,realized
hex_00025,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01037431618278579,1459,0,mixed,next_quarter,realized
hex_00026,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011744701505419883,1450,0,urban,next_quarter,realized
hex_00027,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015935402662158378,1414,0,urban,next_quarter,realized
hex_00028,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.028011348371119245,1275,0,urban,next_quarter,realized
hex_00029,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.21380225952764736,0.02610167465425327,1304,0,urban,next_quarter,realized
hex_00030,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392358,0.032235364092960156,1231,0,urban,next_quarter,realized
hex_00031,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.21380225952764753,0.03480849571924519,1206,0,urban,next_quarter,realized
hex_00032,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568583,0.07017196133493855,835,0,urban,next_quarter,realized
hex_00033,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568571,0.08293980098805442,723,0,urban,next_quarter,realized
hex_00034,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.09356939527477828,634,0,urban,next_quarter,realized
hex_00035,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.21380225952764767,0.1347232253061891,360,0,urban,next_quarter,realized
hex_00036,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568571,0.09525703453672353,619,0,urban,next_quarter,realized
hex_00037,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07451991261539631,797,0,urban,next_quarter,realized
hex_00038,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.046475379769889434,1082,0,urban,next_quarter,realized
hex_00039,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02765088866289396,1281,0,urban,next_quarter,realized
hex_00040,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008962526348154514,1474,0,mixed,next_quarter,realized
hex_00041,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010594551829132272,1457,0,mixed,next_quarter,realized
hex_00042,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016926357106846753,1396,0,urban,next_quarter,realized
hex_00043,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426789,0.02589197471159676,1311,0,urban,next_quarter,realized
hex_00044,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.26394450948535775,0.03852510790022915,1172,0,urban,next_quarter,realized
hex_00045,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.26394450948535786,0.048077606611482554,1064,0,urban,next_quarter,realized
hex_00046,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267918,0.035322851905875384,1197,0,urban,next_quarter,realized
hex_00047,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.11246520671182239,487,0,urban,next_quarter,realized
hex_00048,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.08808166022231319,677,0,urban,next_quarter,realized
