hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01314,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.006,1277,0,natural,next_year,realized_plus_planned
hex_01315,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002,1351,0,natural,next_year,realized_plus_planned
hex_01316,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004,1308,0,mixed,next_year,realized_plus_planned
hex_01317,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267918,0.5360504273504273,274,0,urban,next_year,realized_plus_planned
hex_01318,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.2081664715439263,0.41811861471861494,434,0,urban,next_year,realized_plus_planned
hex_01319,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.26394450948535797,1.4487105323046494,7,1,urban,next_year,realized_plus_planned
hex_01320,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.0,0.2081664715439263,0.6258751939816454,205,0,urban,next_year,realized_plus_planned
hex_01321,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.131972254742679,0.06920753941399102,879,0,urban,next_year,realized_plus_planned
hex_01322,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.13197225474267932,1.0416360750360747,38,1,urban,next_year,realized_plus_planned
hex_01323,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267915,0.045431746031746024,956,0,urban,next_year,realized_plus_planned
hex_01324,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.0,0.9424523314318983,64,1,urban,next_year,realized_plus_planned
hex_01325,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.13197225474267862,0.5083897546897547,307,0,urban,next_year,realized_plus_planned
hex_01326,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047723,0.26397719298245614,621,0,urban,next_year,realized_plus_planned
hex_01327,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,7.142857142857142e-05,1406,0,natural,next_year,realized_plus_planned
hex_01328,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,7.142857142857142e-05,1407,0,natural,next_year,realized_plus_planned
hex_01329,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1435,0,natural,next_year,realized_plus_planned
hex_01330,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02062222222222222,1095,0,urban,next_year,realized_plus_planned
hex_01331,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.11953107380568566,0.0761714285714286,861,0,urban,next_year,realized_plus_planned
hex_01332,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.11953107380568537,0.40728661966659324,450,0,urban,next_year,realized_plus_planned
hex_01333,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568537,0.6477864579864577,180,0,urban,next_year,realized_plus_planned
hex_01334,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568559,0.09493284493284493,827,0,urban,next_year,realized_plus_planned
hex_01335,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05294457953394123,932,0,urban,next_year,realized_plus_planned
hex_01336,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.12104023827834567,774,0,urban,next_year,realized_plus_planned
hex_01337,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.027734332084893884,1047,0,urban,next_year,realized_plus_planned
hex_01338,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047798,0.0569648033126294,919,0,urban,next_year,realized_plus_planned
hex_01339,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.2828135571658853,0.374673872021698,490,0,urban,next_year,realized_plus_planned
